trial_id,global_trial_index,element_trial_hash,measurement_hash,method_id,noise_profile_id,L,profile_id,replicate_id,white_beamspace_snr_target_db,applicable,applicability_status,applicability_uses_registered_scenario_flag,fit_valid,fit_status,raw_vertical_eigenvalues_top6,fbss_eigenvalues_top6,raw_signal_noise_eigengap,fbss_signal_noise_eigengap,vertical_covariance_condition_proxy,fbss_condition_proxy,vertical_hermitian_residual,fbss_hermitian_residual,fb_structure_residual,noise_whitening_residual,sample_eigenvalues_top6,element_music_sample_rank,element_music_rank_threshold,element_music_local_peak_count,element_music_top10_peaks,elevation_fit_valid,elevation_fit_status,elevations_hat_deg,elevation_selection_values,gfbss_candidate_count,gfbss_top10_elevation_peaks,gfbss_selected_elevations,root_polynomial_degree,all_root_count,registered_root_count,top10_registered_root_elevations,root_moduli,root_phases,selected_roots,esprit_shift_matrix_rank,S1_singular_values,esprit_eigenvalue_real,esprit_eigenvalue_imag,esprit_eigenvalue_modulus,esprit_eigenvalue_phase,conditional_az_cml_executed,conditional_az_cml_valid,conditional_az_cml_status,coarse_candidate_count,continuous_start_count,best_coarse_loglik,selected_start,sweep_count,truth_used_in_fit_flag,profile_used_in_fit_flag
MC1_K2_N1_L1_SP18_P1_R01,6,73aa26cb0940e82f2ab2eff29ca1cfdbaf7e0ebddbb5f0700fe455e90fb33083,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,1,P1,1,18,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[16.095672517468422 2.6228693393421145 2.3451218630441608 2.2524317094120048 2.057808934712801 1.8508851387204244],[15.196854033874313 1.7698206838227799 1.6467567766344269 1.5437834004839519 1.5204452006893283 1.4130736826280614],1.11843626579704,1.07473107682597,117.514514042675,32.4702783417664,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP22_P1_R01,7,397bb5a88b26d751af582ada7cd3609e6af5c3cae017d31057d2e5da9f955a23,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,WHITE,1,P1,1,22,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,[38.207003187718605 2.623895766008542 2.3442749709611115 2.2561669922060141 2.061239385470071 1.8570642247065108],[36.50131293154945 1.7724017015534494 1.6930898263893266 1.5478671496802108 1.5369359767458393 1.4135979449403462],1.11927815572454,1.04684445794188,280.21473812734,77.7380137652126,0,0,0,0,[NaN NaN NaN NaN NaN NaN],0,NaN,0,[NaN NaN],0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP22_P1_R01,7,397bb5a88b26d751af582ada7cd3609e6af5c3cae017d31057d2e5da9f955a23,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,WHITE,1,P1,1,22,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[38.207003187718605 2.623895766008542 2.3442749709611115 2.2561669922060141 2.061239385470071 1.8570642247065108],[36.50131293154945 1.7724017015534494 1.6930898263893266 1.5478671496802108 1.5369359767458393 1.4135979449403462],1.11927815572454,1.04684445794188,280.21473812734,77.7380137652126,0,0,0,0,,0,NaN,0,,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],2,,[0.81401102018488203 -0.60939188411139589],[0.57928478278454243 0.14860807103270912],[0.99909198803121579 0.62725021099789169],[0.61849701589561057 2.9023983745906015],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP22_P1_R01,7,397bb5a88b26d751af582ada7cd3609e6af5c3cae017d31057d2e5da9f955a23,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,WHITE,1,P1,1,22,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[38.207003187718605 2.623895766008542 2.3442749709611115 2.2561669922060141 2.061239385470071 1.8570642247065108],[36.50131293154945 1.7724017015534494 1.6930898263893266 1.5478671496802108 1.5369359767458393 1.4135979449403462],1.11927815572454,1.04684445794188,280.21473812734,77.7380137652126,0,0,0,0,,0,NaN,0,,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[NaN NaN],[NaN NaN],0,,[NaN NaN],59,60,1,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP22_P1_R01,7,397bb5a88b26d751af582ada7cd3609e6af5c3cae017d31057d2e5da9f955a23,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,1,P1,1,22,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[38.207003187718605 2.623895766008542 2.3442749709611115 2.2561669922060141 2.061239385470071 1.8570642247065108],[36.50131293154945 1.7724017015534494 1.6930898263893266 1.5478671496802108 1.5369359767458393 1.4135979449403462],1.11927815572454,1.04684445794188,280.21473812734,77.7380137652126,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SM6_P1_R02,8,8364cc992f0feb462ae746eb499697f7f56e9c174320c47daa7dc269b0e495b2,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,WHITE,1,P1,2,-6,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,[2.7667730344835766 2.4016707763436345 2.1846358586605539 2.0370279649411343 1.8555876092493711 1.7728517216237532],[1.8674551438493396 1.7158758382066768 1.5856600590485965 1.5225485708638009 1.4915311493040846 1.3954484631844324],1.09934603829864,1.08212086721552,22.2862388977086,4.5308113737349,0,0,0,0,[NaN NaN NaN NaN NaN NaN],0,NaN,0,[NaN NaN],0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SM6_P1_R02,8,8364cc992f0feb462ae746eb499697f7f56e9c174320c47daa7dc269b0e495b2,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,WHITE,1,P1,2,-6,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[2.7667730344835766 2.4016707763436345 2.1846358586605539 2.0370279649411343 1.8555876092493711 1.7728517216237532],[1.8674551438493396 1.7158758382066768 1.5856600590485965 1.5225485708638009 1.4915311493040846 1.3954484631844324],1.09934603829864,1.08212086721552,22.2862388977086,4.5308113737349,0,0,0,0,,0,NaN,0,,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],2,,[-0.6079806125343965 -0.10104651001249079],[0.41698811743548392 -0.33201363801860606],[0.73723776035963384 0.34704964056465232],[2.5404214335033668 -1.8662340794520755],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SM6_P1_R02,8,8364cc992f0feb462ae746eb499697f7f56e9c174320c47daa7dc269b0e495b2,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,WHITE,1,P1,2,-6,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_REGISTERED_ROOTS,[2.7667730344835766 2.4016707763436345 2.1846358586605539 2.0370279649411343 1.8555876092493711 1.7728517216237532],[1.8674551438493396 1.7158758382066768 1.5856600590485965 1.5225485708638009 1.4915311493040846 1.3954484631844324],1.09934603829864,1.08212086721552,22.2862388977086,4.5308113737349,0,0,0,0,,0,NaN,0,,0,ROOT_MUSIC_FEWER_THAN_TWO_REGISTERED_ROOTS,[NaN NaN],[NaN NaN],0,,[NaN NaN],59,60,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SM6_P1_R02,8,8364cc992f0feb462ae746eb499697f7f56e9c174320c47daa7dc269b0e495b2,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,1,P1,2,-6,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[2.7667730344835766 2.4016707763436345 2.1846358586605539 2.0370279649411343 1.8555876092493711 1.7728517216237532],[1.8674551438493396 1.7158758382066768 1.5856600590485965 1.5225485708638009 1.4915311493040846 1.3954484631844324],1.09934603829864,1.08212086721552,22.2862388977086,4.5308113737349,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP0_P1_R02,9,86e2d6abb8b45df7884aeead1f2ca1a49eb096acd34001519f3160cc2150872c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,WHITE,1,P1,2,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,[2.7740723267698986 2.4171944912070482 2.1874976236893331 2.0556856903139895 1.8742683571453922 1.7849457728419458],[1.8740874221037658 1.7277356693293269 1.5852084707992979 1.5230470863534398 1.4897181034998932 1.4154908803208508],1.1050043963615,1.08991069701903,21.7293387479152,4.55012270506985,0,0,0,0,[NaN NaN NaN NaN NaN NaN],0,NaN,0,[NaN NaN],0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP0_P1_R02,9,86e2d6abb8b45df7884aeead1f2ca1a49eb096acd34001519f3160cc2150872c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,WHITE,1,P1,2,0,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[2.7740723267698986 2.4171944912070482 2.1874976236893331 2.0556856903139895 1.8742683571453922 1.7849457728419458],[1.8740874221037658 1.7277356693293269 1.5852084707992979 1.5230470863534398 1.4897181034998932 1.4154908803208508],1.1050043963615,1.08991069701903,21.7293387479152,4.55012270506985,0,0,0,0,,0,NaN,0,,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],2,,[-0.56027089647281803 -0.085883885512054239],[0.44299322050073198 -0.32864527228752294],[0.71424538559522055 0.33968184642042287],[2.472562476720304 -1.8264069649914576],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP0_P1_R02,9,86e2d6abb8b45df7884aeead1f2ca1a49eb096acd34001519f3160cc2150872c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,WHITE,1,P1,2,0,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_REGISTERED_ROOTS,[2.7740723267698986 2.4171944912070482 2.1874976236893331 2.0556856903139895 1.8742683571453922 1.7849457728419458],[1.8740874221037658 1.7277356693293269 1.5852084707992979 1.5230470863534398 1.4897181034998932 1.4154908803208508],1.1050043963615,1.08991069701903,21.7293387479152,4.55012270506985,0,0,0,0,,0,NaN,0,,0,ROOT_MUSIC_FEWER_THAN_TWO_REGISTERED_ROOTS,[NaN NaN],[NaN NaN],0,,[NaN NaN],59,60,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP0_P1_R02,9,86e2d6abb8b45df7884aeead1f2ca1a49eb096acd34001519f3160cc2150872c,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,1,P1,2,0,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[2.7740723267698986 2.4171944912070482 2.1874976236893331 2.0556856903139895 1.8742683571453922 1.7849457728419458],[1.8740874221037658 1.7277356693293269 1.5852084707992979 1.5230470863534398 1.4897181034998932 1.4154908803208508],1.1050043963615,1.08991069701903,21.7293387479152,4.55012270506985,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP6_P1_R02,10,8aa07ffd783457d9fa1ffd1a5787806d4f1d32ec0dbe8a4f48073374c8982abe,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,WHITE,1,P1,2,6,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,[2.893664045103141 2.5719438532280181 2.229762166536343 2.1451876835163577 1.9540402907723959 1.808261851323155],[2.0632502766370635 1.8192258105208798 1.6276907467249997 1.576984575321444 1.5170722582057365 1.4869173238305642],1.15346106944814,1.11767288361211,21.9149600229071,5.01357538284552,0,0,0,0,[NaN NaN NaN NaN NaN NaN],0,NaN,0,[NaN NaN],0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP6_P1_R02,10,8aa07ffd783457d9fa1ffd1a5787806d4f1d32ec0dbe8a4f48073374c8982abe,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,WHITE,1,P1,2,6,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[2.893664045103141 2.5719438532280181 2.229762166536343 2.1451876835163577 1.9540402907723959 1.808261851323155],[2.0632502766370635 1.8192258105208798 1.6276907467249997 1.576984575321444 1.5170722582057365 1.4869173238305642],1.15346106944814,1.11767288361211,21.9149600229071,5.01357538284552,0,0,0,0,,0,NaN,0,,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],2,,[0.3585912364406143 -0.11821092238722761],[0.47971366441039021 -0.093491697705298984],[0.59892643511040078 0.15071336938526109],[0.92889008816043828 -2.4724320488677995],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP6_P1_R02,10,8aa07ffd783457d9fa1ffd1a5787806d4f1d32ec0dbe8a4f48073374c8982abe,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,WHITE,1,P1,2,6,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[2.893664045103141 2.5719438532280181 2.229762166536343 2.1451876835163577 1.9540402907723959 1.808261851323155],[2.0632502766370635 1.8192258105208798 1.6276907467249997 1.576984575321444 1.5170722582057365 1.4869173238305642],1.15346106944814,1.11767288361211,21.9149600229071,5.01357538284552,0,0,0,0,,0,NaN,0,,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[NaN NaN],[NaN NaN],0,,[NaN NaN],59,60,1,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP6_P1_R02,10,8aa07ffd783457d9fa1ffd1a5787806d4f1d32ec0dbe8a4f48073374c8982abe,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,1,P1,2,6,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[2.893664045103141 2.5719438532280181 2.229762166536343 2.1451876835163577 1.9540402907723959 1.808261851323155],[2.0632502766370635 1.8192258105208798 1.6276907467249997 1.576984575321444 1.5170722582057365 1.4869173238305642],1.15346106944814,1.11767288361211,21.9149600229071,5.01357538284552,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP10_P1_R02,11,ca9be2ce5251246659f747d64e8319128b64f080abcec1b62bffb46b1dadba43,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,WHITE,1,P1,2,10,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,[4.0072124186778932 2.6928888524327985 2.2900915072060544 2.1666954727357299 1.9852325395115555 1.8156714217132224],[3.329448464895477 1.8464227769012445 1.6746697569809013 1.5798967387514826 1.5186125001902726 1.4848578303456437],1.17588700886375,1.1025593369704,30.0153645795825,8.09225915639164,0,0,0,0,[NaN NaN NaN NaN NaN NaN],0,NaN,0,[NaN NaN],0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP10_P1_R02,11,ca9be2ce5251246659f747d64e8319128b64f080abcec1b62bffb46b1dadba43,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,WHITE,1,P1,2,10,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[4.0072124186778932 2.6928888524327985 2.2900915072060544 2.1666954727357299 1.9852325395115555 1.8156714217132224],[3.329448464895477 1.8464227769012445 1.6746697569809013 1.5798967387514826 1.5186125001902726 1.4848578303456437],1.17588700886375,1.1025593369704,30.0153645795825,8.09225915639164,0,0,0,0,,0,NaN,0,,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],2,,[0.75248634594490194 -0.26966376399603759],[0.57331786550684438 -0.027497699562511434],[0.94600691104390711 0.27106211298103022],[0.65107246285785725 -3.0399735749158627],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP10_P1_R02,11,ca9be2ce5251246659f747d64e8319128b64f080abcec1b62bffb46b1dadba43,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,WHITE,1,P1,2,10,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[4.0072124186778932 2.6928888524327985 2.2900915072060544 2.1666954727357299 1.9852325395115555 1.8156714217132224],[3.329448464895477 1.8464227769012445 1.6746697569809013 1.5798967387514826 1.5186125001902726 1.4848578303456437],1.17588700886375,1.1025593369704,30.0153645795825,8.09225915639164,0,0,0,0,,0,NaN,0,,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[NaN NaN],[NaN NaN],0,,[NaN NaN],59,60,1,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP10_P1_R02,11,ca9be2ce5251246659f747d64e8319128b64f080abcec1b62bffb46b1dadba43,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,1,P1,2,10,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[4.0072124186778932 2.6928888524327985 2.2900915072060544 2.1666954727357299 1.9852325395115555 1.8156714217132224],[3.329448464895477 1.8464227769012445 1.6746697569809013 1.5798967387514826 1.5186125001902726 1.4848578303456437],1.17588700886375,1.1025593369704,30.0153645795825,8.09225915639164,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP14_P1_R02,12,1dd8a3f65fe402573afe1eebf924eff530f3ae1703fdaaf33d97fd99252204fa,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,WHITE,1,P1,2,14,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,[7.514424828603385 2.7101303215070143 2.3063552025585294 2.1694165129688603 1.9958691531697228 1.8183052959340318],[6.7666464861260387 1.851371578213189 1.6842780409365565 1.5792292909336809 1.5185088485822567 1.4825756208493015],1.17507065628944,1.09920781083373,56.4114039617311,16.4431846644681,0,0,0,0,[NaN NaN NaN NaN NaN NaN],0,NaN,0,[NaN NaN],0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP14_P1_R02,12,1dd8a3f65fe402573afe1eebf924eff530f3ae1703fdaaf33d97fd99252204fa,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,WHITE,1,P1,2,14,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[7.514424828603385 2.7101303215070143 2.3063552025585294 2.1694165129688603 1.9958691531697228 1.8183052959340318],[6.7666464861260387 1.851371578213189 1.6842780409365565 1.5792292909336809 1.5185088485822567 1.4825756208493015],1.17507065628944,1.09920781083373,56.4114039617311,16.4431846644681,0,0,0,0,,0,NaN,0,,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],2,,[0.79583425703364363 -0.30397397757066985],[0.58118279413747165 0.0034219257071753575],[0.98545705379267057 0.30399323777952614],[0.63076117408474586 3.1303358308984022],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP14_P1_R02,12,1dd8a3f65fe402573afe1eebf924eff530f3ae1703fdaaf33d97fd99252204fa,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,WHITE,1,P1,2,14,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[7.514424828603385 2.7101303215070143 2.3063552025585294 2.1694165129688603 1.9958691531697228 1.8183052959340318],[6.7666464861260387 1.851371578213189 1.6842780409365565 1.5792292909336809 1.5185088485822567 1.4825756208493015],1.17507065628944,1.09920781083373,56.4114039617311,16.4431846644681,0,0,0,0,,0,NaN,0,,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[NaN NaN],[NaN NaN],0,,[NaN NaN],59,60,1,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L1_SP14_P1_R02,12,1dd8a3f65fe402573afe1eebf924eff530f3ae1703fdaaf33d97fd99252204fa,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,1,P1,2,14,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[7.514424828603385 2.7101303215070143 2.3063552025585294 2.1694165129688603 1.9958691531697228 1.8183052959340318],[6.7666464861260387 1.851371578213189 1.6842780409365565 1.5792292909336809 1.5185088485822567 1.4825756208493015],1.17507065628944,1.09920781083373,56.4114039617311,16.4431846644681,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
